df1.product,df1.route,df1.tons,df1.usd
4,1,9850.21,68889
4,1,2665.298,46697
4,1,874.53,31523
4,1,1960.42,42343
4,1,2849.825,47955
4,1,7726.22,64942
4,1,11936.19,72919
4,1,31360.275,88665
4,1,3714.34,52246
4,1,6665.655,61760
4,1,162008.361,98398
4,1,6020,60441
4,1,14657,76218
4,1,45615.013,92479
4,1,12500,73627
4,1,1500,37670
4,1,36214.597,90339
4,1,101491.114,97362
4,1,13700,75373
4,1,6156.879,60649
5,1,540,27309
5,1,270,18244
5,1,41202.368,90136
5,1,405,22218
5,1,7050,60419
5,1,34130,87310
5,1,810,31022
5,1,39900,90159
5,1,5500,57764
5,1,2430,45367
5,1,700,23910
5,1,873,25725
5,1,112.5,13352
5,1,5425.032,53976
5,1,23168.996,81560
5,1,1147.575,44016
5,2,39,6369
5,1,628.791,35545
5,1,1020,31824
5,1,25,7368
5,1,4521,51794
5,1,244.132,17130
5,1,535.5,24969
5,1,2195,38993
5,1,7.2,8358
5,1,561.058,25155
5,1,6000,58834
5,1,1991.86,39214
5,1,630.325,36580
5,1,2956.385,44632
5,1,520,24690
5,1,80,14235
5,1,200,22575
5,1,2100,39057
5,1,6761.988,74639
5,1,711,29632
5,1,5560.373,57252
5,1,1095.5,32613
5,1,3351,48729
5,1,21810.733,80292
5,1,1183.15,34206
5,1,1200,35912
5,1,29255,87285
5,1,5362.272,53728
5,1,1400,28622
5,1,4820,55640
5,1,2081.244,33466
5,1,25,4175
5,1,8865,62616
5,1,3700,50613
5,1,19291.382,79663
5,1,19783.107,78085
5,1,1586.294,30078
5,1,9760,66053
5,1,810,29095
5,1,945,30996
5,1,4860,54568
5,1,7500,63077
5,1,6834,59180
5,1,3945.2,52146
5,1,2829,43192
5,1,200,14305
5,1,1300,30292
5,1,7866,64126
5,1,16004.089,75688
5,1,1522,35524
5,1,11658.073,71530
5,2,2352.9,42489
5,1,2220,39731
5,2,77.76,11559
5,2,108,12691
5,4,422.25,24780
5,1,10000,67822
5,1,405,22693
5,1,54,7812
5,1,9935.05,68093
5,1,15064.95,77576
5,1,23400,82628
5,1,1080,34388
5,1,3024,50077
5,1,98,13771
5,1,14000,74065
5,1,70366.086,95120
5,1,270,18611
5,1,3306.349,46850
5,1,2080,40804
5,1,2529.296,42955
5,1,810,31139
5,3,0.261,26
5,1,4590,56174
5,1,37500,90417
5,1,21195.2,78713
5,1,15000,75436
5,4,0.025,58
5,1,6211.927,57192
5,1,1890,42503
5,1,180,12735
5,1,10520,67049
5,3,0.6,709
5,1,2212,42983
5,1,0.1,160
5,1,0.4,453
5,1,12316.14,73186
5,1,130429.981,97649
5,1,15,4834
5,1,6054.5,58044
5,1,7391.716,63891
5,1,26,5705
5,1,1,1100
5,1,31.44,9382
5,1,51.92,11701
5,1,26.31,6364
5,1,140594.234,97736
5,1,19022,79825
5,2,0.2,241
5,1,2388,44328
5,1,67.5,13711
5,1,12336.317,68439
5,1,945,31994
5,1,3000,47559
5,1,10740,70471
5,1,86392.364,95880
5,1,1242,34350
5,1,2970,46520
5,1,120,17122
5,1,24,5430
5,1,26,5263
5,1,14166.016,83534
5,1,45251.198,90403
5,3,0,64
5,1,1014,33500
5,1,1485,39134
5,1,9423,66680
5,1,9229.95,65732
5,1,0.005,206
5,1,2781,46153
5,1,2430,45927
5,1,5805,59173
5,1,135,13097
5,1,260,17840
5,1,3461.33,48978
5,1,47142.69,92443
5,1,4953.711,53043
5,1,25237.905,81370
5,1,3381.352,46538
5,1,140,18710
5,3,0.1,132
5,1,180,23851
5,1,520,24920
5,1,351,21858
5,1,1080,33332
5,1,15,4830
5,1,551,25092
5,1,9722.063,63935
5,1,1134,34647
5,1,25600,84441
5,1,58164.794,93141
5,1,225,23161
5,1,1485,47345
5,1,2.872,4643
5,1,97,15771
5,1,1473.995,35157
5,1,41224.674,89842
5,1,270,16969
5,2,0.036,36
5,2,0.079,112
5,1,135,12677
5,1,38269.294,89379
5,1,3000,44177
5,1,50313.615,91297
5,1,3321,50845
5,1,920,31496
5,1,1485,36018
5,1,2.07,1739
5,1,1350,37900
5,1,11840,72428
5,1,39.12,10582
5,1,133.5,18848
5,1,0.003,87
5,1,2160,44492
5,1,13770,74004
5,1,0.263,2549
5,1,1200,43460
5,1,40.02,15660
5,1,0.64,3373
5,1,25396.937,83391
5,1,1.02,1135
5,1,1350,36767
5,1,6453,59804
5,1,1742,40640
5,1,156796.01,97894
5,1,20.01,12165
5,1,25,3741
5,1,135,21889
5,1,3536,63361
5,3,0.008,248
5,3,0.045,1587
5,2,0.24,522
5,2,899,31061
5,2,1198,34897
5,2,1548.8,40227
5,1,7330,59162
5,1,17260,77243
5,1,4590,56421
5,1,31516,86236
6,1,10838,61594
6,1,30800,81458
6,1,15565.479,69538
6,1,18422.707,71817
6,1,78222.065,93694
6,1,14100,67267
6,2,4500,44740
6,1,6000,53354
6,1,25750,79124
6,1,13506.49,66835
6,1,3000,41872
6,1,10000,60036
6,2,80.5,12963
6,2,2000,33479
6,2,21765,73085
6,1,0.6,939
6,1,2072,33571
6,1,41030,86442
6,1,10495.72,61587
6,1,5055.455,49696
6,1,13529.271,66627
6,2,52,11456
6,2,1000,25680
6,2,4230,44077
6,1,62310,89236
6,2,1000,26487
6,1,1,987
6,1,15000,68205
6,1,0.252,282
6,1,83790,94408
6,1,11.626,4847
6,2,900,24606
1,2,32,4187
1,1,308.554,42752
1,3,0.16,869
1,1,522.49,51995
1,1,19.845,16122
1,1,62010,87039
1,1,60470,85446
1,4,113.5,6061
1,1,77.974,8894
1,1,49.442,6757
1,1,51.983,6988
1,1,208,15951
1,1,51.42,7398
1,1,26,4015
1,2,5000,37308
1,2,304.18,16531
1,1,259.93,17583
1,1,104,10621
1,1,460.73,19202
1,1,129.965,12182
1,1,515.29,19288
1,1,507.5,17523
1,1,3.5,3260
1,4,0.115,108
1,2,1.6,855
1,2,11.005,3868
1,4,4.02,1921
1,2,1000,20666
1,2,6500,39993
1,1,20.412,6250
1,1,1698.95,30546
1,1,8520.12,53681
1,4,83.875,5041
1,2,80,6830
1,1,51.261,24302
1,2,4000,34046
1,2,6000,39309
1,2,10000,46626
1,3,0.499,1014
1,2,662.98,21664
1,1,0.84,1133
1,1,26.78,21124
1,1,1.5,1731
1,1,133.511,33072
1,2,27,8404
1,3,0.02,17
1,1,0.48,692
1,1,520,17586
2,1,59084.374,94169
2,1,1503.627,38566
2,1,4603.494,55241
2,1,3.635,1113
2,1,3201.669,48784
2,1,16502.653,76160
2,1,8000,62805
2,1,500.43,25565
2,1,8848.237,64182
2,1,20,4329
2,1,17801.82,83193
2,1,925,35133
2,1,820.8,29432
2,1,990.47,33347
2,1,53112.74,93342
2,1,89353.9,97412
2,1,725.795,26815
2,1,1391.57,35048
2,1,9718.72,68435
2,1,80.4,9678
2,1,529.78,23639
2,1,2600,46617
2,1,409.2,32219
2,1,199.26,17291
2,1,735.7,29354
2,1,79.2,15058
2,1,7300,62967
2,1,19.49,3828
2,1,5676.443,56746
2,1,6000,74286
2,1,12232.779,73436
2,1,26.25,8526
2,1,78.75,14874
2,1,28.5,4497
2,1,25.5,8320
2,1,1300,36728
2,1,6400,61731
2,1,525,32415
2,1,26.25,7722
2,1,41,11013
2,1,335.5,27448
2,1,499.65,32385
2,1,418,22429
2,1,19,6315
2,1,52.5,11619
2,1,198.4,15695
2,1,1470,38455
2,1,64.441,8659
2,1,4118.215,52809
2,1,20000,80705
2,1,8465.028,66689
2,1,15332.721,77646
2,1,17.498,3231
2,1,4874.29,57036
2,1,230,17688
2,1,24041.611,83263
2,1,11466.134,71143
2,1,22375.855,83453
2,1,6455.75,61806
2,1,3.673,1208
2,1,532.628,25292
2,1,7888.45,63497
2,1,14002.4,75480
2,1,15582.02,89408
2,1,19407.49,81287
2,1,191370.683,98546
2,1,3732.24,49409
2,1,7275.5,63900
2,1,7002.5,62821
2,1,43624.74,91747
2,1,390,22174
2,1,132.04,12341
2,1,2637.12,46853
2,1,9290.245,67046
2,1,12558.429,80435
2,1,44337.507,96182
2,1,1426.24,37998
2,1,208.69,17326
2,1,4210.232,53186
2,1,6317.989,59499
2,1,15494.778,77488
2,1,19.556,3669
2,1,865.38,30645
2,1,9745.32,68096
2,1,28.1,5046
2,1,3135.06,47783
2,1,6537,60790
2,1,87927.659,96491
2,1,5627,57964
2,1,45310.71,91341
2,1,79287.611,95678
2,1,105.2,10915
2,1,47845.781,94838
2,1,2301.4,43107
2,1,1622,38169
2,1,42000,90598
2,1,5659.4,57599
2,1,28997.235,85891
2,1,6946,61713
2,1,5369.546,57350
2,1,37447.444,89812
2,2,173.9,16900
2,1,37.67,5458
2,1,24045.332,83159
2,1,1188.06,34814
2,1,18,5344
2,1,17716.829,78226
2,1,119728.974,97591
2,1,63000,94321
2,1,252.28,17850
2,2,6,4761
2,1,19051,80593
2,1,5871.874,59619
2,1,549.082,25819
2,1,2559.361,46326
2,1,1143.161,33363
2,1,710.806,27978
2,1,5419.88,57833
2,1,9442.44,68242
2,1,50,13833
2,1,17809.954,78433
2,1,27500,86209
2,1,2900,47183
2,1,7703.847,63098
2,1,17634.669,77014
2,1,245.32,17794
2,1,12000,70435
3,1,323.115,29048
3,1,18.3,5474
3,1,49.71,13699
3,1,23.314,8282
3,1,1500,48485
3,1,14.11,6254
3,1,11.185,5279
3,1,273.405,29654
3,1,347.97,32674
3,2,125.27,19662
3,1,449.18,30394
3,1,6.88,5630
3,1,478.922,31316
3,2,28.98,9336
3,2,136.12,21813
3,2,146.08,22685
3,2,192.095,23954
3,4,16.6,1408
3,4,455.92,36031
3,1,1003.84,40993
3,1,2509.288,56340
3,1,7500,77728
3,1,21000.447,90749
3,1,8340,77353
3,2,26.512,8710
3,2,275.593,27515
3,2,106.048,19336
3,1,149.13,22677
3,1,497.1,36802
3,1,124.275,21064
3,2,224,24422
3,1,437.71,30106
3,1,4911,67789
3,1,8800,78137
3,1,41497.13,96373
3,1,44.772,17163
3,1,3000,59134
3,2,24.87,8484
3,4,1.66,1536
3,1,2.85,4526
3,2,10.8,4280
3,1,500,31221
3,1,10998.721,80996
3,1,900,40024
3,1,10100,80138
3,1,10001.678,79748
3,2,700,37320
3,1,3.332,2407
3,1,3600,61409
3,4,3.32,2343
3,1,232.52,22959
3,1,1683.948,48938
3,1,10.442,7063
3,1,1.295,1840
3,3,0.001,3
3,2,0.092,264
3,2,0.662,780
4,1,275.791,19642
4,1,838.503,30309
4,1,181707.783,98512
4,1,19393.096,82981
4,1,36000,90120
4,1,83507.319,96872
4,1,1170.837,34832
4,1,10000,69317
4,1,3969.271,53112
4,1,2060.385,43000
4,1,1780.324,40685
4,1,15578.67,77516
4,1,16051.539,77090
4,1,158810.743,98307
4,1,351471.233,98943
4,1,7006.286,63008
4,1,16130.79,78865
4,1,3729.094,52094
4,1,25266.57,85163
4,1,2371.7,44656
4,1,8132.634,66070
4,1,10.08,2554
4,1,75.944,9792
4,1,205307.647,98633
4,1,8847.407,67365
4,1,1550,38700
4,1,12,10407
4,1,3621.252,51254
4,1,58333.235,94553
4,1,150,14019
4,1,6890,62184
4,1,36410,90280
4,1,98701.997,97327
4,1,256384.889,98823
4,1,11142.625,71513
4,1,4818.329,55918
4,1,5236.09,57091
4,1,2478.453,45705
4,1,15649.141,77184
4,1,28010.78,87025
4,1,122963.183,97848
4,1,136956.173,98064
4,1,342361.849,98944
4,1,5000,56664
4,1,13922.548,75997
4,1,5366.1,59308
4,1,30448.66,87764
4,1,9120.354,67407
4,1,14723.42,76143
4,1,9782.307,68526
4,1,44664.253,92469
4,1,59847.493,94824
4,1,66364.539,95351
4,1,87793.276,96830
4,1,148213.329,98200
4,1,256682.62,98817
4,1,1373834.514,99241
4,1,3218.66,49782
4,1,31871.088,88766
4,1,13247.358,74511
4,1,48348.914,92947
4,1,3500,51549
4,1,89330.169,96950
4,1,24000.01,84495
4,1,31600,88209
4,1,5855.96,59082
4,5,28500,87632
4,1,600.873,27005
4,1,4609.045,55550
4,1,10527.305,70141
4,1,33001.15,90788
4,1,44701.935,92324
4,1,30404.33,89533
4,1,972.403,32742
4,1,11732.068,72570
4,1,75355.76,96277
4,5,43960,92218
4,1,33801.585,89124
4,1,35500,89850
4,1,40142.531,91268
4,1,889.062,31713
4,1,5625.282,58876
4,1,13063.922,74528
4,1,103354.379,97394
4,1,7400,63590
4,1,15185.32,76468
4,1,6000,58878
4,1,21694.406,83419
4,1,43000,91982
4,1,830.966,30834
4,1,26869.735,86135
4,5,19117.32,81928
4,1,20399.127,82470
4,5,7000,62907
4,1,13029.508,74387
4,5,42318.928,91991
4,1,25000,85082
4,1,3500,50960
4,1,17162.048,78561
4,1,17782.955,80200
4,1,103375.469,97449
4,1,12619.796,73726
4,1,6548.704,64443
4,1,1197.33,35627
4,1,10174.1,69724
4,1,10836.601,70521
4,1,21215.401,82613
4,1,41564.22,92010
4,1,261259.248,98818
4,1,966343.03,99191
4,1,1500,38537
4,1,38549.147,90917
4,1,4200,53363
4,1,81.6,13573
4,1,6272.65,61665
4,1,140,20724
4,1,442.367,23766
4,1,2633.9,47591
4,2,4374.18,52976
4,1,2000,42016
4,1,2000,43338
4,1,14064.52,75371
4,1,1000,32763
4,1,5747.731,60332
4,1,7649.928,64670
4,1,6036.587,59794
4,1,9503.617,68649
4,1,9000,67329
4,5,10100,70576
4,1,71761.276,95902
4,1,7000,62579
4,5,5470,58293
4,5,28140,87096
4,1,21200,82221
4,2,144.2,15043
4,1,798.559,30104
4,3,0.036,562
4,1,221.154,17223
4,1,6316.37,60493
4,1,1485510.636,99254
4,1,1592.456,38983
4,1,1257.045,35858
4,1,57857.333,94826
4,1,400,21843
4,1,20610.3,82173
4,1,1801.5,40604
4,1,66076,95424
4,1,20362.72,82515
4,1,55724.12,94105
4,1,78967.407,96463
4,1,13783.545,75593
4,1,180.3,15709
4,1,20134.752,81954
4,1,69.036,9372
4,1,1501.53,38226
4,1,1363.282,36694
4,1,2505.443,47244
4,1,406622.326,98992
4,1,11953.979,73663
4,3,0.03,15
4,1,76173.875,96340
4,1,3000,50046
4,3,0.05,58
4,1,1082.05,33716
4,1,3115.72,49025
4,1,6600,61345
4,1,10454.98,70334
4,1,4010.58,52999
4,1,8950,67844
4,1,15386.316,77653
4,1,142746.319,98173
4,1,30454.473,88110
4,1,950,32126
4,1,2000,42328
4,1,3479.44,52065
4,1,5000,56965
4,1,11216.489,72035
4,1,3000,49016
4,1,55459.598,94103
4,1,500,24550
4,1,4900,57317
4,1,5300,57514
5,2,37.02,6931
5,1,1350,35465
5,1,3453.8,44825
5,1,270,18488
5,1,810,29591
5,1,27000,84474
5,1,810,32127
5,1,3510,49367
5,1,60,14674
5,1,0.126,2492
5,1,3834.788,50430
5,1,2945.5,44509
5,1,5702.406,57093
5,1,559.45,34386
5,2,273,17658
5,1,1040,31679
5,1,530.3,34197
5,1,1658.62,35368
5,1,1987.513,41554
5,1,542.05,33245
5,1,7801.456,60404
5,1,234,23299
5,1,6067.463,56983
5,1,12162.22,70159
5,1,1875.381,41343
5,1,25,7431
5,1,3150,46653
5,1,722.15,37297
5,1,1442.1,34140
5,1,3739.412,50548
5,1,3675,47177
5,1,5921.1,56242
5,1,100,16414
5,1,25,7436
5,1,1578.36,35309
5,1,8285.36,59912
5,1,5199.504,69082
5,1,1691.501,41890
5,1,13039.563,68982
5,1,14622.88,71198
5,1,270,18379
5,1,21125,82394
5,1,17989.445,77293
5,1,270,17402
5,1,7826.499,61666
5,1,675,27216
5,1,11979,67921
5,1,4979.08,52543
5,1,13606.263,70882
5,1,26,4179
5,1,1016.184,34012
5,1,9899.282,66492
5,3,0.45,378
5,1,1500,36798
5,1,11330.478,67415
5,1,13049.692,69646
5,1,594.514,24282
5,1,9310.79,64161
5,1,2815,43393
5,1,19552.215,80091
5,1,4094.314,50533
5,1,113.464,9970
5,1,479,23610
5,1,37110.65,89332
5,1,3270.92,45080
5,1,3760.374,48605
5,1,3532,46047
5,1,1000,28342
5,1,1350,31979
5,2,1192.4,33238
5,2,77.76,11521
5,2,186,17154
5,4,0.03,18
5,4,525.93,27357
5,1,5000,55028
5,1,25450,83452
5,1,68282.931,95565
5,1,6912,62157
5,1,16000,77837
5,1,5250,52774
5,1,1890,41798
5,1,136345.285,97902
5,1,810,30050
5,1,28767.04,85235
5,1,40000,88633
5,4,0.025,58
5,2,6.672,3244
5,1,12077,67853
5,1,8750,62667
5,2,78,10857
5,1,216,16422
5,1,0.31,568
5,1,4050,51002
5,1,15857.069,73284
5,1,66842.023,94166
5,1,39,9258
5,1,8843,66614
5,1,9029.08,67404
5,1,26,5705
5,1,41.328,9685
5,1,43976.25,89041
5,1,143669.76,97602
5,1,16430,77867
5,2,0.216,1325
5,1,270,18963
5,1,984,31750
5,1,52.11,12166
5,1,21348.323,79004
5,1,2565,44510
5,1,648,26912
5,1,36063.736,88658
5,1,2.4,1556
5,1,1242,33592
5,1,135,12202
5,1,2160,42129
5,1,27,6194
5,1,1620,37143
5,1,58777.245,92581
5,1,83614.196,95390
5,1,4.02,1974
5,1,250,24303
5,1,26,6347
5,1,5535,57475
5,1,57862.918,94174
5,1,20.01,11015
5,1,24,7656
5,1,0.111,1665
5,1,6026,59022
5,1,1195,34382
5,1,9764,68323
5,1,8,3784
5,1,9150.85,61526
5,1,56287,92563
5,1,16737.783,73951
5,1,4585,54038
5,1,12376.63,69712
5,1,20,6040
5,1,40,12318
5,1,624,26894
5,1,520,24920
5,1,1080,32843
5,1,6507,61398
5,1,12584.776,69521
5,1,16494.597,74207
5,1,2268,44296
5,1,270,18501
5,1,1242,34349
5,1,68162.688,93496
5,1,130,13826
5,1,540,25969
5,1,490,31892
5,1,6.352,8211
5,1,44,11164
5,1,36325.905,86617
5,1,73401.528,95014
5,2,0.019,22
5,1,1188,32583
5,1,2485,44469
5,1,39382.232,88531
5,1,21093.082,79628
5,1,54914.49,92036
5,1,4563,54790
5,1,1170,35101
5,1,2700,48321
5,1,9450,68584
5,1,45,12739
5,1,1890,40840
5,1,6.24,3269
5,1,17.76,7064
5,3,0.034,1038
5,1,29646,86589
5,3,5.883,3276
5,1,0.301,1810
5,1,135,12828
5,1,72,13795
5,1,0.698,612
5,1,7506,62630
5,1,260,17290
5,1,3770,50580
5,1,44000,89485
5,1,10977.126,67019
5,1,102210.052,96414
5,3,0.5,946
5,1,4.306,2197
5,1,4.493,9602
5,1,270,27577
5,1,2410,56705
5,3,0.042,1065
5,3,0.05,982
5,1,59.874,12834
5,2,601.2,23027
5,2,770,28169
5,2,1427,36836
5,2,2053.8,44684
5,1,7400,61524
5,1,1080,34379
5,1,6480,60578
6,1,11500,64463
6,1,44501.811,87118
6,1,8676.019,58036
6,1,51077.52,88579
6,1,3000,42471
6,2,750,21847
6,1,10600,62585
6,1,32861.5,81477
6,1,9100,58600
6,1,42750,86032
6,2,26,3698
6,1,23615,78380
6,2,2440,36079
6,2,3860,42468
6,2,22918.15,72733
6,1,1.5,1902
6,1,28350,80523
6,1,23306.264,75759
6,2,1610.49,30729
6,2,23.92,6730
6,2,726.92,21739
6,1,16500,67719
6,1,78450,94392
6,1,2,1108
1,2,32,4141
1,1,30141.153,74540
1,1,11.07,16875
1,1,114.858,33891
1,1,90,9616
1,3,0.626,2826
1,1,7100,49733
1,1,16200,63369
1,1,2000,32751
1,1,23643.855,67601
1,1,10500,55755
1,1,0.316,57
1,1,20520,67517
1,3,0.14,783
1,1,788.985,57325
1,3,0.04,969
1,1,2000,31306
1,1,2718,34812
1,1,10.8,11098
1,1,67.292,37637
1,3,0.31,1377
1,3,1.157,4741
1,2,24.92,15966
1,1,24.995,15589
1,1,10000,54432
1,1,10839.7,55957
1,1,57586.71,86875
1,1,60340,86354
1,2,8,2757
1,1,10374.792,56996
1,1,260,12229
1,1,8000,51939
1,1,300,13262
1,1,64701.705,87747
1,1,43913.955,80773
1,1,78,8422
1,4,160.16,7659
1,1,129.956,14150
1,5,25848.86,72476
1,1,26.082,3925
1,3,9610.275,53614
1,5,131891.835,94981
1,1,46758.69,81854
1,1,96416.184,92321
1,1,24.721,3877
1,1,150,12459
1,1,51.642,6371
1,1,1374.668,35270
1,1,191917.328,96801
1,1,7900,52521
1,1,130,11549
1,1,32628.205,75489
1,1,26,4248
1,1,259.913,16947
1,1,102.62,10114
1,1,413.11,16971
1,1,1043.95,24735
1,1,12359.699,58052
1,1,54936.882,85075
1,1,9.194,1387
1,1,737.28,22597
1,1,38560,78859
1,1,78,8519
1,1,1954.334,30615
1,1,2349.27,33458
1,1,1634.3,28541
1,1,43256.975,80669
1,4,0.175,164
1,1,42475.182,79176
1,2,15.646,4689
1,2,60.526,26601
1,4,3.6,1673
1,2,123.09,6338
1,2,4000,32946
1,1,34625.208,76254
1,1,14606.26,62070
1,1,38.554,10406
1,1,28.38,3084
1,1,9182.64,54846
1,1,26000,71671
1,1,1800,29867
1,4,0.085,66
1,5,21800,69407
1,1,372,14665
1,5,350,15256
1,2,5.5,15668
1,2,51.75,9088
1,2,2000,25520
1,2,2500,27174
1,2,8500,43399
1,1,1.833,2712
1,2,0.2,607
1,1,101.696,14407
1,1,0.72,980
1,1,5310.411,45304
1,1,661.382,19844
1,1,0.2,178
1,1,100,7282
1,1,19.6,15788
1,1,4467.403,42370
1,1,660,19500
1,1,33000.045,73683
1,1,150,8943
2,1,62031.728,94322
2,1,31487.596,87203
2,1,462.92,23607
2,1,2013.16,40000
2,1,390.43,23340
2,1,19976.972,79991
2,1,890.5,31727
2,1,859.863,30058
2,1,19327.88,83937
2,1,22324.93,81904
2,1,25562.33,86544
2,1,40951.25,90872
2,1,979.97,31046
2,1,3699.085,49923
2,1,26.54,4690
2,1,341.002,20362
2,1,2014.13,40085
2,1,31.08,5418
2,1,100,11073
2,1,494.8,34111
2,1,105.6,17240
2,1,9511.049,82538
2,1,40,6042
2,1,52.5,11351
2,1,493.01,24155
2,1,99.25,15940
2,1,1000,32822
2,1,1259.385,34885
2,1,82,14326
2,1,210,22012
2,1,300,19765
2,1,110,11594
2,1,500,24315
2,1,142.084,13915
2,1,1421.535,37146
2,1,13145.338,73462
2,1,953.38,31770
2,1,40.882,5754
2,1,700,28414
2,1,14262.972,75634
2,1,800,30119
2,1,312.577,19551
2,1,23907.415,83986
2,1,15991.46,78156
2,1,83.35,10822
2,1,22.75,7611
2,1,27995.31,84128
2,1,24200,87427
2,1,1237.533,35977
2,1,34225.46,87630
2,1,13829.161,88043
2,1,19415.2,81238
2,1,27433.554,85818
2,1,122320.342,97749
2,1,10821.441,69370
2,1,7005,62775
2,1,27285.765,85772
2,1,27112.795,84849
2,1,494,25242
2,1,2544.2,46089
2,1,24567.482,89698
2,1,112680.045,97897
2,1,717,29153
2,1,26107.398,84965
2,1,794.67,28399
2,1,832.34,30821
2,1,21017.29,82363
2,1,59593.515,94352
2,1,682.61,28310
2,1,14747.725,76329
2,1,9995.63,68615
2,1,2528.77,45467
2,1,88015.775,96390
2,1,52056.548,93602
2,1,20421.108,81131
2,1,64390.06,95370
2,1,43068.696,91192
2,1,106.54,12681
2,1,83240.474,96931
2,1,524.4,24754
2,1,27800.915,85104
2,1,6700,60167
2,1,18919.738,80561
2,1,17789.909,79036
2,1,240,25000
2,1,1012.82,32806
2,2,175,16650
2,5,197.4,15726
2,1,65864.273,94639
2,1,396.672,21785
2,1,0.025,20
2,1,10,4952
2,1,10000,66643
2,1,86851.198,96430
2,1,55650,93257
2,1,30365.553,86084
2,1,9.99,12523
2,2,14.5,8918
2,1,17535,77872
2,1,1029.219,33043
2,1,300,19375
2,1,400,22011
2,1,76.731,9535
2,1,2023.968,42543
2,1,2400,44965
2,1,369.395,21068
2,1,6077.22,59696
2,1,6371.4,60594
2,1,125,21432
2,1,13850.62,73128
2,1,10000,67273
2,1,3000,47141
2,1,22181.436,82043
2,1,3150,48026
2,1,6978.75,61271
2,1,187.59,15470
3,1,24.855,9426
3,1,869.925,43347
3,1,24.855,9099
3,1,1348.61,44623
3,2,66.798,15098
3,1,323.115,31673
3,1,49.71,13161
3,2,200.432,24450
3,2,526.131,36571
3,1,100,15983
3,3,0,46
3,2,1.2,1210
3,1,1488.67,46931
3,1,2000,51655
3,2,14.11,5244
3,2,25.054,9385
3,2,34.03,10688
3,2,166,22418
3,4,862.875,43841
3,1,433.251,30887
3,1,482.52,31358
3,1,5427.58,69390
3,1,24.855,9387
3,1,4109.19,64716
3,1,3377.78,59261
3,1,4000,63528
3,2,275.594,27528
3,2,408.714,32092
3,2,79.536,16865
3,5,447.39,35382
3,1,472.245,36175
3,1,53,12988
3,1,24.855,8927
3,2,392,29970
3,1,1428.184,46399
3,1,219.09,22539
3,1,5500,69749
3,1,2072.42,52116
3,1,36450.876,95578
3,1,1786.01,48550
3,1,2000,53262
3,1,14.996,9536
3,1,105.44,16111
3,1,1.52,3057
3,1,2492.55,55930
3,1,10999.765,81607
3,1,498.93,31086
3,2,559.12,33699
3,1,500,32405
3,1,2750,57565
3,2,1000,40098
3,1,24.288,9163
3,1,4.5,2723
3,1,1.656,1785
3,1,14.672,7289
3,1,2919.2,58071
3,1,16.919,7056
3,1,7.832,5409
3,1,15.18,7443
3,2,0.662,757
4,1,1600,38869
4,1,2504.195,46399
4,1,266793.614,98843
4,1,22318.942,84823
4,1,190,15969
4,1,78155.585,96486
4,1,570,25919
4,1,2568.918,46583
4,1,6481.805,61227
4,1,100,11428
4,1,1297.974,36292
4,1,163.665,14773
4,1,10016.779,70375
4,1,18909.431,80402
4,1,95472.741,97262
4,1,318295.601,98908
4,1,12098.101,72412
4,1,977.8,32602
4,1,350,21035
4,1,29075.363,87429
4,1,31100.87,88400
4,1,12360.879,73196
4,1,18600,79260
4,1,5155,57221
4,1,7324.415,63299
4,1,4300,54136
4,1,212167.826,98683
4,1,16220.91,77928
4,1,18675.388,80243
4,1,1900,41696
4,1,2600,45754
4,1,22388.614,83882
4,1,24650.945,85782
4,3,0,30
4,1,1954.75,42785
4,1,10000,70375
4,1,89223.707,96932
4,1,122061.608,97855
4,1,3167.84,49515
4,1,40284.365,91773
4,1,27636.754,86723
4,1,300,19670
4,1,7448.31,63598
4,1,23242.786,84095
4,3,0.253,254
4,1,30.91,5232
4,1,125438.422,97907
4,1,207590.484,98639
4,1,264204.207,98831
4,1,16842.462,79370
4,1,4202.64,54951
4,1,198.177,16137
4,1,84.365,10572
4,1,2900,47927
4,1,10321,69564
4,1,3565.76,51284
4,1,6200,60423
4,1,24748.565,85715
4,1,52684.61,93661
4,1,58312.835,94598
4,1,81648.713,96625
4,1,92149.696,97034
4,1,94404.563,97179
4,1,129659.92,98007
4,1,819988.231,99156
4,5,55890,94670
4,1,14465.042,75624
4,1,8000,65297
4,1,31394.45,88456
4,1,22378.293,83368
4,1,338.228,20553
4,1,26.14,4491
4,5,26700,86982
4,1,9862.993,69191
4,1,11910.321,72342
4,1,14482.978,75975
4,1,74769.277,96224
4,1,47400,92948
4,1,57684.83,94383
4,1,2425.066,45568
4,1,80141.691,96398
